Timestamp,Ch1_Bias,Ch1_Derived_Peak,Ch1_Direct,Ch1_Direct RMS,Ch1_Veolocity_Peak,Ch1_Velocity_RMS,Ch2_Bias,Ch2_Derived_Peak,Ch2_Direct,Ch2_Direct_RMS,Ch2_Velocity_Peak,Ch2_Velocity_RMS
9/12/23 15:46,-12.028,0.006,0.002,0.005,0.002,0.006,-11.982,0.001,0.009,0.001,0.002,0.001
9/12/23 17:06,-12.028,0.008,0.008,0.006,0.008,0.005,-11.982,0.007,0.008,0.005,0.007,0.005
9/12/23 19:56,-12.027,0.001,0.002,0,0.002,0.001,-11.98,0.001,0.002,0,0.002,0.001
9/12/23 20:03,-12.027,0.001,0.002,0,0.002,0.001,-11.98,0.002,0.002,0.001,0.002,0.001
9/13/23 0:54,-12.025,0.003,0.004,0.002,0.005,0.002,-11.978,0.001,0.003,0,0.004,0.002
9/13/23 1:36,-12.024,0.002,0.002,0.001,0.006,0,-11.978,0.001,0.002,0,0.002,0.001
9/13/23 5:48,-12.029,0.001,0.006,0,0.001,0.002,-11.982,0.003,0.007,0.002,0.007,0.003
9/13/23 7:11,-12.03,0.001,0.002,0,0.002,0.001,-11.983,0.004,0.009,0.003,0.002,0.004
9/13/23 10:28,-12.027,0.004,0.006,0.003,0.009,0.005,-11.98,0.001,0.002,0,0.012,0.001
9/13/23 14:06,-12.027,0.002,0.005,0.002,0.005,0.003,-11.981,0.002,0.004,0.001,0.006,0.003
9/13/23 15:46,-12.027,0.001,0.002,0,0.002,0.001,-11.98,0.001,0.002,0,0.002,0.001
9/13/23 16:10,-12.027,0.003,0.003,0.002,0.004,0.004,-11.981,0.002,0.003,0.002,0.004,0
9/13/23 19:53,-12.026,0.001,0.002,0,0.002,0.001,-11.979,0.001,0.001,0,0.001,0.003
9/13/23 20:28,-12.026,0.003,0.002,0.002,0.004,0,-11.98,0.001,0.002,0,0.003,0
9/14/23 0:58,-12.025,0.001,0.004,0,0.001,0.002,-11.978,0.001,0.003,0.001,0.001,0.002
9/14/23 1:07,-12.025,0.002,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0,0.002,0
9/14/23 4:29,-12.024,0.001,0.004,0,0.004,0.002,-11.978,0.002,0.003,0.001,0.004,0.002
9/14/23 8:05,-12.024,0.001,0.002,0.001,0.011,0.001,-11.977,0.001,0.002,0,0.002,0.001
9/14/23 10:56,-12.026,0.007,0.009,0.005,0.002,0.005,-11.98,0.008,0.009,0.005,0.009,0.006
9/14/23 11:01,-12.026,0.007,0.002,0.005,0.002,0.001,-11.979,0.007,0.009,0.005,0.009,0.005
9/14/23 15:56,-12.027,0.001,0.008,0.001,0.009,0.006,-11.981,0.001,0.002,0.001,0.002,0.001
9/14/23 17:36,-12.028,0.055,0.12,0.039,0.108,0.025,-11.982,0.037,0.067,0.026,0.059,0.018
9/14/23 19:58,-12.027,0.001,0.002,0,0.002,0.001,-11.98,0.001,0.002,0,0.002,0.001
9/14/23 20:03,-12.027,0.001,0.002,0,0.002,0.002,-11.981,0.001,0.002,0.001,0.004,0.002
9/15/23 0:37,-12.024,0.003,0.004,0.002,0.004,0.001,-11.978,0.001,0.004,0,0.002,0.001
9/15/23 1:07,-12.025,0.001,0.002,0,0.005,0.001,-11.979,0.003,0.002,0.002,0.002,0.001
9/15/23 5:55,-12.024,0.003,0.005,0.002,0.002,0.004,-11.977,0.001,0.006,0,0.006,0.003
9/20/23 15:40,-12.027,0.006,0.002,0.004,0.008,0.001,-11.98,0.001,0.002,0,0.002,0.001
9/20/23 15:58,-12.027,0.001,0.009,0.001,0.002,0.006,-11.981,0.004,0.009,0.003,0.008,0.004
9/20/23 16:54,-12.027,0.03,0.275,0.021,0.071,0.026,-11.981,0.023,0.373,0.017,0.102,0.02
9/20/23 19:58,-12.026,0.001,0.002,0,0.002,0.001,-11.979,0.001,0.002,0,0.002,0.001
9/20/23 20:04,-12.026,0.001,0.002,0,0.002,0.002,-11.979,0.001,0.002,0,0.002,0.001
9/21/23 0:42,-12.024,0.002,0.005,0.001,0.004,0.001,-11.977,0.001,0.005,0.001,0.004,0.002
9/21/23 2:06,-12.025,0.001,0.005,0,0.007,0.003,-11.978,0.003,0.002,0.002,0.006,0.001
9/21/23 5:44,-12.023,0.003,0.002,0.002,0.002,0.001,-11.977,0.001,0.007,0,0.002,0.003
9/21/23 6:53,-12.023,0.061,0.089,0.043,0.097,0.081,-11.977,0.048,0.071,0.034,0.093,0.001
9/21/23 10:59,-12.026,0.001,0.002,0,0.002,0.001,-11.98,0.001,0.002,0,0.002,0.059
9/21/23 11:00,-12.026,0.022,0.329,0.015,0.239,0.017,-11.979,0.001,0.002,0,0.183,0.011
9/21/23 15:32,-12.027,0.001,0.002,0,0.002,0.001,-11.981,0.014,0.2,0.01,0.002,0.001
9/21/23 16:32,-12.028,0.02,0.043,0.014,0.024,0.01,-11.981,0.016,0.039,0.012,0.02,0.008
9/21/23 19:53,-12.026,0.001,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0,0.002,0.001
9/21/23 20:01,-12.027,0.001,0.005,0,0.006,0.001,-11.98,0.001,0.002,0,0.002,0.001
9/22/23 0:43,-12.024,0.004,0.002,0.003,0.002,0.004,-11.978,0.002,0.005,0.002,0.005,0.003
9/22/23 1:32,-12.025,0.003,0.006,0.002,0.006,0.003,-11.979,0.003,0.002,0.002,0.002,0.002
9/22/23 5:43,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.007,0,0.007,0.001
9/22/23 6:39,-12.024,0.006,0.002,0.004,0.022,0.001,-11.977,0.005,0.036,0.004,0.002,0.01
9/22/23 10:45,-12.025,0.001,0.044,0.001,0.002,0.011,-11.979,0.001,0.002,0,0.017,0.001
9/22/23 13:08,-12.025,0.016,0.157,0.011,0.031,0.004,-11.977,0.015,0.155,0.011,0.024,0.001
9/22/23 15:08,-12.024,0.001,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0,0.002,0.003
9/22/23 18:28,-12.024,0.004,0.005,0.003,0.005,0.003,-11.978,0.002,0.003,0.001,0.002,0.001
9/22/23 19:08,-12.025,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0,0.004,0.003
9/22/23 22:07,-12.025,0.001,0.002,0,0.002,0.001,-11.978,0.001,0.002,0,0.002,0.001
9/23/23 0:22,-12.024,0.002,0.004,0.002,0.004,0.003,-11.977,0.002,0.003,0.001,0.004,0.002
9/23/23 3:45,-12.025,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.003,0.001,0.002,0.002
9/23/23 5:27,-12.024,0.002,0.003,0.001,0.004,0.002,-11.977,0.001,0.002,0,0.004,0.001
9/23/23 6:57,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
9/23/23 7:04,-12.025,0.002,0.004,0.001,0.005,0.002,-11.978,0.001,0.003,0,0.003,0.002
9/23/23 11:43,-12.024,0.004,0.002,0.003,0.002,0.003,-11.977,0.001,0.002,0,0.002,0.001
9/23/23 15:05,-12.025,0.001,0.005,0.001,0.005,0.001,-11.979,0.002,0.004,0.002,0.004,0.002
9/23/23 16:53,-12.025,0.001,0.004,0.001,0.002,0.002,-11.978,0.002,0.003,0.002,0.004,0.002
9/23/23 19:41,-12.024,0.003,0.002,0.002,0.004,0.001,-11.979,0.001,0.002,0,0.002,0.001
9/23/23 20:37,-12.025,0.001,0.002,0.001,0.004,0.001,-11.977,0.001,0.002,0,0.002,0.001
9/24/23 0:43,-12.024,0.003,0.004,0.002,0.002,0.002,-11.979,0.001,0.003,0.001,0.003,0.002
9/24/23 1:14,-12.024,0.001,0.002,0.001,0.003,0.002,-11.979,0.001,0.002,0,0.003,0.001
9/24/23 3:03,-12.025,0.001,0.003,0.001,0.002,0.001,-11.977,0.001,0.003,0.001,0.002,0.002
9/24/23 6:16,-12.024,0.002,0.003,0.001,0.004,0.002,-11.977,0.001,0.003,0.001,0.002,0.002
9/24/23 10:24,-12.025,0.001,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0.001,0.003,0.001
9/24/23 11:11,-12.024,0.005,0.002,0.003,0.007,0.004,-11.977,0.001,0.006,0,0.006,0.002
9/24/23 15:57,-12.025,0.001,0.008,0.001,0.002,0.001,-11.979,0.002,0.002,0.002,0.002,0.001
9/24/23 17:09,-12.025,0.002,0.004,0.002,0.005,0.003,-11.979,0.002,0.003,0.001,0.004,0.002
9/24/23 19:38,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0,0.002,0.001
9/24/23 20:03,-12.025,0.001,0.002,0.001,0.006,0.001,-11.978,0.001,0.002,0,0.002,0.002
9/24/23 23:05,-12.024,0.002,0.004,0.001,0.002,0.002,-11.977,0.001,0.003,0.001,0.006,0.001
9/25/23 1:38,-12.025,0.001,0.002,0.001,0.009,0.001,-11.977,0.004,0.006,0.003,0.002,0.001
9/25/23 4:45,-12.024,0.004,0.006,0.003,0.002,0.005,-11.978,0.001,0.002,0,0.008,0.004
9/25/23 8:45,-12.024,0.001,0.009,0,0.002,0.001,-11.979,0.001,0.007,0,0.013,0.001
9/25/23 10:05,-12.025,0.009,0.002,0.007,0.015,0.01,-11.977,0.007,0.002,0.005,0.002,0.007
9/25/23 12:12,-12.024,0.001,0.005,0,0.002,0.005,-11.977,0.003,0.004,0.002,0.002,0.005
9/25/23 13:14,-12.025,0.003,0.002,0.002,0.008,0.001,-11.979,0.001,0.002,0,0.006,0.001
9/25/23 17:04,-12.024,0.001,0.004,0,0.005,0.002,-11.978,0.002,0.004,0.001,0.005,0
9/25/23 18:46,-12.025,0.002,0.002,0.002,0.002,0.001,-11.979,0.001,0.002,0,0.002,0.002
9/25/23 20:18,-12.025,0.001,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0,0.002,0.001
9/25/23 23:03,-12.024,0.002,0.003,0.002,0.004,0.002,-11.978,0.001,0.003,0.001,0.004,0.002
9/26/23 1:18,-12.024,0.003,0.006,0.002,0.002,0.001,-11.977,0.001,0.002,0,0.002,0.001
9/26/23 5:43,-12.027,0.001,0.002,0,0.006,0.003,-11.981,0.004,0.007,0.003,0.007,0.002
9/26/23 7:12,-12.028,0.001,0.002,0,0.002,0.001,-11.981,0.001,0.017,0,0.002,0.001
9/26/23 9:14,-12.025,0.013,0.02,0.009,0.018,0.009,-11.979,0.013,0.002,0.009,0.017,0.009
9/26/23 11:01,-12.027,0.02,0.057,0.014,0.03,0.001,-11.98,0.025,0.069,0.018,0.04,0.001
9/26/23 14:51,-12.028,0.001,0.002,0.001,0.002,0.015,-11.982,0.001,0.002,0,0.002,0.017
9/26/23 18:14,-12.028,0.008,0.002,0.005,0.012,0.001,-11.982,0.001,0.013,0,0.012,0.007
9/26/23 19:57,-12.027,0.001,0.013,0,0.002,0.008,-11.981,0.008,0.002,0.005,0.002,0.001
9/26/23 20:11,-12.028,0.002,0.003,0.001,0.004,0.002,-11.981,0.001,0.004,0,0.002,0.002
9/27/23 0:57,-12.025,0.001,0.002,0,0.002,0.001,-11.979,0.001,0.002,0.001,0.004,0.001
9/27/23 1:01,-12.026,0.004,0.002,0.003,0.002,0.003,-11.98,0.001,0.006,0,0.002,0.001
9/27/23 5:37,-12.024,0.001,0.006,0.001,0.008,0.001,-11.978,0.004,0.002,0.003,0.006,0.003
9/27/23 6:25,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0,0.002,0.001
9/27/23 10:59,-12.026,0.005,0.105,0.004,0.068,0.005,-11.98,0.006,0.088,0.004,0.05,0.008
9/27/23 11:04,-12.026,0.001,0.014,0,0.014,0.001,-11.979,0.007,0.008,0.005,0.01,0.008
9/27/23 14:56,-12.027,0.009,0.002,0.006,0.002,0.01,-11.981,0.001,0.002,0,0.002,0.001
9/27/23 16:21,-12.027,0.003,0.002,0.002,0.005,0.004,-11.981,0.002,0.003,0.002,0.002,0.003
9/27/23 19:51,-12.026,0.001,0.004,0,0.002,0.001,-11.979,0.001,0.002,0,0.005,0.001
9/27/23 20:06,-12.026,0.001,0.002,0,0.002,0.001,-11.98,0.001,0.002,0,0.002,0.001
9/28/23 0:06,-12.024,0.003,0.003,0.002,0.003,0.002,-11.978,0.001,0.003,0.001,0.004,0.002
9/28/23 1:03,-12.025,0.001,0.002,0,0.002,0.006,-11.978,0.001,0.008,0,0.002,0.001
9/28/23 5:23,-12.024,0.004,0.008,0.003,0.015,0.001,-11.979,0.004,0.002,0.003,0.012,0.004
9/28/23 6:59,-12.024,0.001,0.008,0.001,0.002,0.001,-11.978,0.001,0.002,0,0.009,0.001
9/28/23 10:59,-12.026,0.006,0.002,0.004,0.008,0.006,-11.98,0.007,0.008,0.005,0.002,0.005
9/28/23 11:01,-12.026,0.019,0.063,0.013,0.059,0.019,-11.979,0.012,0.053,0.008,0.056,0.013
9/28/23 15:59,-12.027,0.001,0.002,0.001,0.002,0.001,-11.981,0.001,0.002,0,0.002,0.001
9/28/23 16:02,-12.027,0.071,0.002,0.05,0.002,0.034,-11.982,0.043,0.302,0.031,0.122,0.001
9/28/23 18:28,-12.028,0.001,0.318,0,0.199,0.001,-11.98,0.001,0.002,0,0.002,0.029
9/28/23 20:01,-12.027,0.003,0.002,0.002,0.004,0.001,-11.981,0.002,0.002,0.001,0.002,0.001
9/29/23 0:49,-12.024,0.001,0.005,0,0.002,0.003,-11.978,0.001,0.004,0,0.004,0.003
9/29/23 1:15,-12.025,0.001,0.002,0.001,0.002,0.001,-11.979,0.001,0.002,0,0.002,0.001
9/29/23 5:59,-12.024,0.006,0.006,0.004,0.009,0.005,-11.977,0.007,0.007,0.005,0.009,0.006
9/29/23 6:24,-12.025,0.009,0.009,0.006,0.002,0.007,-11.978,0.008,0.002,0.006,0.002,0.007
9/29/23 9:17,-12.023,0.001,0.002,0.001,0.01,0.001,-11.977,0.001,0.009,0,0.01,0.001
9/29/23 11:25,-12.024,0.038,0.002,0.027,0.002,0.035,-11.977,0.001,0.002,0.001,0.002,0.001
9/29/23 14:26,-12.025,0.001,0.293,0.001,0.068,0.001,-11.979,0.034,0.334,0.024,0.098,0.03
9/29/23 16:23,-12.024,0.001,0.012,0.001,0.012,0.002,-11.978,0.002,0.012,0.002,0.013,0.003
9/29/23 19:48,-12.023,0.003,0.002,0.002,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
9/29/23 20:23,-12.024,0.001,0.003,0.001,0.004,0.001,-11.978,0.001,0.003,0.001,0.002,0.001
9/29/23 21:27,-12.023,0.002,0.002,0.002,0.002,0.002,-11.977,0.002,0.002,0.001,0.004,0.002
9/30/23 1:12,-12.024,0.001,0.002,0.001,0.002,0.001,-11.977,0.002,0.003,0.001,0.004,0.001
9/30/23 2:33,-12.023,0.002,0.003,0.001,0.004,0.002,-11.978,0.001,0.002,0.001,0.002,0.002
9/30/23 7:55,-12.023,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0,0.004,0.002
9/30/23 9:13,-12.024,0.003,0.004,0.002,0.004,0.002,-11.977,0.002,0.003,0.001,0.002,0.001
9/30/23 11:12,-12.023,0.001,0.002,0.001,0.002,0.003,-11.978,0.002,0.003,0.001,0.004,0.002
9/30/23 15:27,-12.024,0.004,0.005,0.003,0.004,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
9/30/23 16:41,-12.024,0.001,0.024,0.001,0.002,0.001,-11.977,0.001,0.019,0.001,0.002,0.007
9/30/23 19:53,-12.023,0.016,0.002,0.011,0.02,0.009,-11.978,0.011,0.002,0.008,0.017,0.001
9/30/23 20:58,-12.024,0.004,0.002,0.003,0.005,0.003,-11.978,0.001,0.002,0,0.002,0.001
9/30/23 22:54,-12.023,0.001,0.005,0.001,0.002,0.001,-11.977,0.003,0.004,0.002,0.004,0.003
10/1/23 3:54,-12.024,0.002,0.002,0.001,0.003,0.001,-11.978,0.002,0.002,0.001,0.002,0.001
10/1/23 5:55,-12.023,0.001,0.005,0.001,0.002,0.002,-11.977,0.001,0.004,0.001,0.004,0.002
10/1/23 6:49,-12.023,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
10/1/23 7:03,-12.024,0.006,0.005,0.004,0.008,0.009,-11.977,0.005,0.004,0.003,0.008,0.007
10/1/23 12:48,-12.023,0.004,0.002,0.003,0.005,0.001,-11.977,0.002,0.002,0.001,0.002,0.002
10/1/23 13:30,-12.024,0.001,0.005,0,0.002,0.003,-11.978,0.001,0.003,0.001,0.004,0.001
10/1/23 18:03,-12.023,0.001,0.002,0.001,0.005,0.006,-11.977,0.004,0.004,0.003,0.004,0.004
10/1/23 19:31,-12.024,0.005,0.004,0.004,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.001
10/1/23 21:08,-12.024,0.003,0.002,0.002,0.002,0.002,-11.977,0.001,0.002,0.001,0.004,0.001
10/1/23 21:32,-12.023,0.001,0.004,0.001,0.004,0.001,-11.978,0.002,0.003,0.001,0.002,0.002
10/2/23 1:51,-12.023,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.003
10/2/23 4:14,-12.024,0.003,0.005,0.002,0.005,0.003,-11.977,0.004,0.006,0.003,0.005,0.001
10/2/23 6:04,-12.024,0.004,0.002,0.003,0.002,0.005,-11.978,0.005,0.002,0.004,0.002,0.001
10/2/23 6:27,-12.023,0.001,0.016,0.001,0.024,0.001,-11.977,0.001,0.011,0,0.018,0.006
10/2/23 11:42,-12.023,0.005,0.01,0.004,0.018,0.006,-11.977,0.005,0.008,0.003,0.014,0.001
10/2/23 14:21,-12.024,0.001,0.002,0.001,0.002,0.001,-11.978,0.001,0.002,0.001,0.002,0.005
10/2/23 16:02,-12.023,0.004,0.005,0.003,0.007,0.004,-11.978,0.003,0.006,0.002,0.008,0.004
10/2/23 17:07,-12.024,0.001,0.002,0,0.002,0.001,-11.977,0.001,0.002,0,0.002,0.001
10/2/23 22:18,-12.024,0.001,0.002,0,0.002,0.001,-11.977,0.001,0.002,0,0.002,0.001
10/2/23 23:17,-12.023,0.003,0.004,0.002,0.005,0.003,-11.978,0.002,0.003,0.001,0.004,0.002
10/3/23 1:12,-12.024,0.001,0.002,0.001,0.002,0.011,-11.978,0.007,0.015,0.005,0.002,0.001
10/3/23 5:41,-12.023,0.008,0.018,0.006,0.022,0.001,-11.976,0.001,0.002,0,0.018,0.01
10/3/23 7:56,-12.023,0.001,0.002,0.001,0.029,0.001,-11.977,0.001,0.002,0.001,0.031,0.001
10/3/23 10:59,-12.024,0.018,0.016,0.013,0.002,0.025,-11.978,0.02,0.02,0.014,0.002,0.027
10/3/23 11:29,-12.023,0.04,0.063,0.028,0.057,0.026,-11.977,0.023,0.049,0.017,0.057,0.022
10/3/23 15:15,-12.024,0.001,0.002,0,0.002,0.001,-11.978,0.001,0.002,0,0.002,0.001
10/3/23 16:27,-12.024,0.008,0.014,0.006,0.015,0.011,-11.978,0.001,0.012,0,0.012,0.007
10/3/23 19:45,-12.023,0.001,0.002,0.001,0.002,0.001,-11.977,0.007,0.002,0.005,0.002,0.001
10/3/23 20:55,-12.023,0.002,0.004,0.001,0.004,0.001,-11.977,0.001,0.002,0,0.003,0.001
10/4/23 0:55,-12.029,0.001,0.002,0,0.001,0.002,-11.982,0.002,0.003,0.001,0.002,0.002
10/4/23 1:00,-12.028,0.001,0.007,0,0.006,0.003,-11.982,0.003,0.002,0.002,0.005,0.002
10/4/23 5:07,-12.03,0.004,0.002,0.003,0.002,0.001,-11.983,0.001,0.007,0,0.002,0.001
10/4/23 9:15,-12.03,0.001,0.002,0,0.002,0.001,-11.983,0.001,0.002,0,0.002,0.001
10/4/23 10:43,-12.029,0.01,0.072,0.007,0.026,0.005,-11.982,0.007,0.04,0.005,0.013,0.004
10/4/23 11:11,-12.029,0.031,0.04,0.022,0.002,0.027,-11.982,0.001,0.002,0,0.04,0.001
10/4/23 15:48,-12.03,0.001,0.002,0.001,0.04,0.001,-11.983,0.032,0.038,0.023,0.002,0.029
10/4/23 16:49,-12.03,0.001,0.002,0,0.014,0.007,-11.983,0.007,0.002,0.005,0.018,0.001
10/4/23 19:58,-12.029,0.007,0.015,0.005,0.002,0.001,-11.982,0.001,0.017,0,0.002,0.006
10/4/23 20:10,-12.029,0.001,0.002,0,0.002,0.001,-11.983,0.001,0.002,0,0.002,0.001
10/5/23 0:51,-12.027,0.001,0.003,0.001,0.003,0.002,-11.981,0.001,0.002,0.001,0.003,0.002
10/5/23 1:07,-12.028,0.003,0.002,0.002,0.002,0.002,-11.981,0.001,0.002,0,0.002,0.001
10/5/23 5:56,-12.026,0.001,0.008,0.001,0.009,0.001,-11.979,0.003,0.007,0.002,0.007,0.002
10/5/23 8:43,-12.026,0.019,0.049,0.013,0.04,0.009,-11.979,0.017,0.05,0.012,0.032,0.007
10/5/23 10:59,-12.028,0.001,0.001,0,0.002,0.001,-11.982,0.001,0.001,0,0.002,0.001
10/5/23 11:08,-12.027,0.001,0.002,0,0.002,0.001,-11.981,0.001,0.102,0.001,0.002,0.04
10/5/23 15:37,-12.03,0.048,0.184,0.034,0.102,0.041,-11.983,0.046,0.002,0.032,0.079,0.001
10/5/23 16:47,-12.03,0.009,0.011,0.006,0.013,0.009,-11.983,0.007,0.013,0.005,0.013,0.007
10/5/23 19:55,-12.028,0.001,0.002,0,0.002,0.001,-11.981,0.001,0.002,0,0.002,0.001
10/5/23 20:00,-12.029,0.001,0.002,0,0.002,0.003,-11.982,0.002,0.002,0.001,0.002,0.001
10/6/23 0:44,-12.026,0.002,0.005,0.002,0.005,0.001,-11.98,0.001,0.004,0,0.005,0.003
10/6/23 1:06,-12.027,0.003,0.002,0.002,0.002,0.003,-11.981,0.001,0.002,0,0.011,0.001
10/6/23 5:01,-12.025,0.001,0.013,0,0.012,0.001,-11.979,0.004,0.013,0.003,0.002,0.003
10/6/23 10:56,-12.026,0.003,0.004,0.002,0.002,0.001,-11.98,0.001,0.004,0.001,0.003,0.001
10/6/23 10:59,-12.026,0.001,0.002,0.001,0.004,0.003,-11.979,0.004,0.002,0.003,0.005,0.004
10/6/23 11:02,-12.026,0.006,0.002,0.004,0.009,0.001,-11.979,0.001,0.002,0.001,0.01,0.006
10/6/23 14:29,-12.028,0.001,0.008,0.001,0.002,0.005,-11.982,0.007,0.01,0.005,0.002,0.001
10/6/23 16:00,-12.028,0.001,0.002,0.001,0.005,0.003,-11.98,0.004,0.002,0.003,0.006,0.004
10/6/23 19:58,-12.022,0.003,0.004,0.002,0.002,0.001,-11.975,0.001,0.005,0.001,0.002,0.001
10/6/23 20:00,-12.022,0.003,0.005,0.002,0.002,0.003,-11.975,0.005,0.007,0.003,0.007,0.004
10/7/23 0:59,-12.018,0.001,0.002,0.001,0.005,0.001,-11.972,0.001,0.002,0.001,0.002,0.001
10/7/23 1:02,-12.019,0.002,0.006,0.001,0.005,0.001,-11.972,0.003,0.004,0.002,0.002,0.003
10/7/23 5:55,-12.016,0.001,0.002,0.001,0.002,0.003,-11.969,0.001,0.002,0.001,0.005,0.001
10/7/23 6:08,-12.016,0.001,0.002,0.001,0.002,0.003,-11.97,0.001,0.002,0.001,0.002,0.001
10/7/23 9:58,-12.015,0.002,0.004,0.001,0.005,0.001,-11.968,0.002,0.004,0.002,0.005,0.003
10/7/23 13:32,-12.015,0.001,0.009,0.001,0.002,0.001,-11.969,0.001,0.01,0.001,0.002,0.002
10/7/23 15:37,-12.014,0.005,0.002,0.003,0.005,0.003,-11.968,0.005,0.002,0.003,0.004,0.001
10/7/23 16:05,-12.014,0.002,0.004,0.001,0.002,0.001,-11.969,0.001,0.004,0.001,0.005,0.002
10/7/23 19:57,-12.013,0.001,0.002,0.001,0.005,0.003,-11.967,0.002,0.002,0.002,0.002,0.001
10/7/23 20:13,-12.013,0.001,0.002,0.001,0.005,0.001,-11.968,0.001,0.002,0.001,0.002,0.001
10/8/23 0:37,-12.012,0.002,0.006,0.002,0.002,0.003,-11.966,0.003,0.004,0.002,0.005,0.003
10/8/23 1:13,-12.012,0.001,0.002,0.001,0.005,0.001,-11.967,0.002,0.004,0.002,0.002,0.003
10/8/23 5:59,-12.011,0.002,0.004,0.001,0.002,0.003,-11.965,0.001,0.002,0.001,0.005,0.001
10/8/23 6:01,-12.011,0.002,0.002,0.001,0.002,0.001,-11.966,0.001,0.004,0.001,0.003,0.003
10/8/23 9:03,-12.01,0.001,0.004,0.001,0.005,0.003,-11.964,0.003,0.002,0.002,0.005,0.001
10/8/23 12:27,-12.011,0.001,0.002,0.001,0.002,0.001,-11.966,0.003,0.004,0.002,0.003,0.001
10/8/23 15:46,-12.01,0.002,0.004,0.001,0.005,0.003,-11.965,0.001,0.002,0.001,0.005,0.003
10/8/23 16:03,-12.011,0.002,0.004,0.001,0.005,0.004,-11.966,0.001,0.002,0.001,0.002,0.003
10/8/23 19:53,-12.01,0.001,0.002,0.001,0.002,0.001,-11.964,0.002,0.004,0.002,0.005,0.001
10/8/23 20:02,-12.01,0.001,0.002,0.001,0.006,0.001,-11.965,0.001,0.002,0.001,0.006,0.001
10/9/23 0:57,-12.009,0.002,0.003,0.001,0.002,0.003,-11.964,0.002,0.004,0.002,0.003,0.003
10/9/23 1:29,-12.009,0.001,0.002,0.001,0.002,0.001,-11.964,0.001,0.002,0.001,0.002,0.001
10/9/23 5:32,-12.008,0.006,0.008,0.005,0.012,0.007,-11.962,0.009,0.011,0.006,0.014,0.009
10/9/23 6:58,-12.008,0.001,0.016,0.001,0.017,0.004,-11.962,0.001,0.002,0.001,0.003,0.001
10/9/23 10:57,-12.01,0.005,0.002,0.004,0.002,0.001,-11.966,0.005,0.018,0.004,0.021,0.004
10/9/23 11:03,-12.01,0.003,0.005,0.002,0.002,0.003,-11.965,0.003,0.002,0.002,0.007,0.001
10/9/23 15:58,-12.012,0.001,0.002,0.001,0.006,0.001,-11.967,0.001,0.005,0.001,0.003,0.003
10/9/23 16:05,-12.012,0.002,0.005,0.002,0.005,0.003,-11.967,0.003,0.002,0.002,0.007,0.003
10/9/23 19:43,-12.013,0.001,0.002,0.001,0.002,0.001,-11.968,0.001,0.005,0.001,0.003,0.001
10/9/23 20:41,-12.013,0.001,0.002,0.001,0.005,0.003,-11.967,0.001,0.006,0.001,0.005,0.003
10/10/23 0:14,-12.014,0.002,0.006,0.001,0.002,0.001,-11.968,0.003,0.002,0.002,0.002,0.001
10/10/23 3:31,-12.014,0.005,0.007,0.004,0.002,0.003,-11.969,0.001,0.002,0.001,0.009,0.001
10/10/23 5:02,-12.013,0.001,0.002,0.001,0.006,0.001,-11.967,0.004,0.008,0.003,0.002,0.003
10/10/23 9:20,-12.013,0.001,0.004,0.001,0.002,0.001,-11.967,0.001,0.004,0.001,0.005,0.003
10/10/23 10:59,-12.015,0.002,0.002,0.002,0.005,0.003,-11.971,0.003,0.002,0.002,0.003,0.001
10/10/23 11:00,-12.015,0.001,0.002,0.001,0.007,0.001,-11.97,0.004,0.007,0.003,0.009,0.003
10/10/23 15:35,-12.021,0.002,0.006,0.001,0.002,0.003,-11.976,0.001,0.002,0.001,0.002,0.001
10/10/23 16:03,-12.02,0.001,0.004,0.001,0.002,0.003,-11.975,0.004,0.005,0.003,0.005,0.003
10/10/23 19:59,-12.022,0.002,0.002,0.001,0.004,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
10/10/23 20:26,-12.022,0.002,0.002,0.001,0.004,0.003,-11.976,0.003,0.004,0.002,0.005,0.003
10/11/23 0:48,-12.023,0.001,0.005,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
10/11/23 2:07,-12.022,0.001,0.002,0.001,0.002,0.001,-11.977,0.001,0.002,0.001,0.002,0.001
10/11/23 5:34,-12.023,0.003,0.006,0.002,0.005,0.003,-11.976,0.004,0.005,0.003,0.006,0.004
